image_path,image_id,sequence,frame_id,viewer,human_name,bbox_x1,bbox_y1,bbox_x2,bbox_y2,depth_m,distance_m,distance_class_3,depth_source,scene_type,recording,worker_key
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\images\Pave2_001050.png,Pave2_001050,Pave2,1050,rgb,Pave2_001050#1,383.447693,348.267059,448.050934,525.078857,6.871094,6.871094,>5,conf2,outdoor_pavement_closed_road_sim,Pave2,Pave2_001050#1
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\images\Pave2_001068.png,Pave2_001068,Pave2,1068,rgb,Pave2_001068#1,380.012238,352.479553,438.080566,536.636414,6.585938,6.585938,>5,conf2,outdoor_pavement_closed_road_sim,Pave2,Pave2_001068#1
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\images\Pave2_001080.png,Pave2_001080,Pave2,1080,rgb,Pave2_001080#1,357.351654,351.965820,434.864044,548.013306,6.267578,6.267578,>5,conf1,outdoor_pavement_closed_road_sim,Pave2,Pave2_001080#1
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\images\Pave2_001110.png,Pave2_001110,Pave2,1110,rgb,Pave2_001110#1,356.893250,347.093170,447.538422,573.694702,5.488281,5.488281,>5,conf2,outdoor_pavement_closed_road_sim,Pave2,Pave2_001110#1
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\images\Pave2_001122.png,Pave2_001122,Pave2,1122,rgb,Pave2_001122#1,361.251740,346.696991,447.401001,602.971252,5.101562,5.101562,>5,conf2,outdoor_pavement_closed_road_sim,Pave2,Pave2_001122#1
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\images\Pave2_001134.png,Pave2_001134,Pave2,1134,rgb,Pave2_001134#1,363.277313,346.207306,454.559692,627.519287,4.644531,4.644531,3-5,conf2,outdoor_pavement_closed_road_sim,Pave2,Pave2_001134#1
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\images\Pave2_001152.png,Pave2_001152,Pave2,1152,rgb,Pave2_001152#1,367.390381,347.569122,473.524384,684.496216,3.945312,3.945312,3-5,conf2,outdoor_pavement_closed_road_sim,Pave2,Pave2_001152#1
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\images\Pave2_001170.png,Pave2_001170,Pave2,1170,rgb,Pave2_001170#1,393.005402,344.812378,503.592224,720.000000,3.281250,3.281250,3-5,conf2,outdoor_pavement_closed_road_sim,Pave2,Pave2_001170#1
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\images\Pave2_001182.png,Pave2_001182,Pave2,1182,rgb,Pave2_001182#1,427.510315,342.063599,588.176758,719.431396,2.958984,2.958984,<3,conf2,outdoor_pavement_closed_road_sim,Pave2,Pave2_001182#1
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\images\Pave2_001194.png,Pave2_001194,Pave2,1194,rgb,Pave2_001194#1,495.402924,332.226990,623.764038,718.919739,2.529297,2.529297,<3,conf2,outdoor_pavement_closed_road_sim,Pave2,Pave2_001194#1
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\images\Pave2_001434.png,Pave2_001434,Pave2,1434,rgb,Pave2_001434#1,749.889038,331.389679,950.432556,719.480896,2.050781,2.050781,<3,conf2,outdoor_pavement_closed_road_sim,Pave2,Pave2_001434#1
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\images\Pave2_001452.png,Pave2_001452,Pave2,1452,rgb,Pave2_001452#1,549.025818,323.857178,785.413208,719.527466,1.938477,1.938477,<3,conf2,outdoor_pavement_closed_road_sim,Pave2,Pave2_001452#1
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\images\Pave2_001470.png,Pave2_001470,Pave2,1470,rgb,Pave2_001470#1,433.106873,315.107605,624.501892,719.256714,1.685547,1.685547,<3,conf2,outdoor_pavement_closed_road_sim,Pave2,Pave2_001470#1
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\images\Pave2_001494.png,Pave2_001494,Pave2,1494,rgb,Pave2_001494#1,135.423370,302.290375,354.112366,719.369995,1.400391,1.400391,<3,conf2,outdoor_pavement_closed_road_sim,Pave2,Pave2_001494#1
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\images\Pave2_001506.png,Pave2_001506,Pave2,1506,rgb,Pave2_001506#1,0.343414,287.088348,232.866486,719.347778,1.284668,1.284668,<3,conf2,outdoor_pavement_closed_road_sim,Pave2,Pave2_001506#1
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\images\Pave2_001518.png,Pave2_001518,Pave2,1518,rgb,Pave2_001518#1,0.248085,298.294067,228.339249,719.319092,1.484375,1.484375,<3,conf2,outdoor_pavement_closed_road_sim,Pave2,Pave2_001518#1
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\images\Pave2_001530.png,Pave2_001530,Pave2,1530,rgb,Pave2_001530#1,0.258408,307.352173,270.553833,719.058411,1.727539,1.727539,<3,conf2,outdoor_pavement_closed_road_sim,Pave2,Pave2_001530#1
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\images\Pave2_001542.png,Pave2_001542,Pave2,1542,rgb,Pave2_001542#1,131.783096,319.581848,327.093018,719.456421,2.091797,2.091797,<3,conf2,outdoor_pavement_closed_road_sim,Pave2,Pave2_001542#1
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\images\Pave2_001554.png,Pave2_001554,Pave2,1554,rgb,Pave2_001554#1,240.955582,332.309601,400.248108,719.411499,2.443359,2.443359,<3,conf2,outdoor_pavement_closed_road_sim,Pave2,Pave2_001554#1
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\images\Pave2_001572.png,Pave2_001572,Pave2,1572,rgb,Pave2_001572#1,380.126587,341.575928,525.727539,719.207336,2.912109,2.912109,<3,conf2,outdoor_pavement_closed_road_sim,Pave2,Pave2_001572#1
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\images\Pave2_001590.png,Pave2_001590,Pave2,1590,rgb,Pave2_001590#1,490.029144,342.289124,624.515015,703.655823,3.347656,3.347656,3-5,conf2,outdoor_pavement_closed_road_sim,Pave2,Pave2_001590#1
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\images\Pave2_001608.png,Pave2_001608,Pave2,1608,rgb,Pave2_001608#1,560.865356,346.671112,655.804932,664.470459,3.833984,3.833984,3-5,conf2,outdoor_pavement_closed_road_sim,Pave2,Pave2_001608#1
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\images\Pave2_001638.png,Pave2_001638,Pave2,1638,rgb,Pave2_001638#1,621.092285,349.645538,724.197144,619.021912,4.648438,4.648438,3-5,conf2,outdoor_pavement_closed_road_sim,Pave2,Pave2_001638#1
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\images\Pave2_001662.png,Pave2_001662,Pave2,1662,rgb,Pave2_001662#1,642.123779,349.751251,731.418091,587.624634,5.265625,5.265625,>5,conf2,outdoor_pavement_closed_road_sim,Pave2,Pave2_001662#1
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\images\Pave2_001674.png,Pave2_001674,Pave2,1674,rgb,Pave2_001674#1,637.432373,353.643005,715.001465,569.591187,5.625000,5.625000,>5,conf2,outdoor_pavement_closed_road_sim,Pave2,Pave2_001674#1
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\images\Pave2_001686.png,Pave2_001686,Pave2,1686,rgb,Pave2_001686#1,631.354248,353.273621,711.431030,563.920349,6.011719,6.011719,>5,conf2,outdoor_pavement_closed_road_sim,Pave2,Pave2_001686#1
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\images\Pave2_001698.png,Pave2_001698,Pave2,1698,rgb,Pave2_001698#1,620.168579,352.797485,684.748779,549.792603,6.164062,6.164062,>5,conf2,outdoor_pavement_closed_road_sim,Pave2,Pave2_001698#1
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\images\Pave2_001722.png,Pave2_001722,Pave2,1722,rgb,Pave2_001722#1,581.890442,352.529297,637.922302,536.966431,,,>5,none,outdoor_pavement_closed_road_sim,Pave2,Pave2_001722#1
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\images\Pave2_001740.png,Pave2_001740,Pave2,1740,rgb,Pave2_001740#1,550.195984,348.607941,612.223450,543.556519,6.679688,6.679688,>5,conf1,outdoor_pavement_closed_road_sim,Pave2,Pave2_001740#1
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\images\Pave2_001752.png,Pave2_001752,Pave2,1752,rgb,Pave2_001752#1,534.177734,355.631958,609.281616,546.193481,6.492188,6.492188,>5,conf2,outdoor_pavement_closed_road_sim,Pave2,Pave2_001752#1
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\images\Pave2_001764.png,Pave2_001764,Pave2,1764,rgb,Pave2_001764#1,519.362732,353.494202,594.163879,560.338013,5.941406,5.941406,>5,conf2,outdoor_pavement_closed_road_sim,Pave2,Pave2_001764#1
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\images\Garage1_000840.png,Garage1_000840,Garage1,840,rgb,Garage1_000840#1,400.583405,409.389130,451.612701,553.062134,8.609375,8.609375,>5,conf1,indoor_garage,Garage1,Garage1_000840#1
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\images\Garage1_000888.png,Garage1_000888,Garage1,888,rgb,Garage1_000888#1,378.614594,407.313263,432.895020,575.307617,7.421875,7.421875,>5,conf1,indoor_garage,Garage1,Garage1_000888#1
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\images\Garage1_001032.png,Garage1_001032,Garage1,1032,rgb,Garage1_001032#1,302.932190,407.516785,390.848633,671.142578,4.718750,4.718750,3-5,conf2,indoor_garage,Garage1,Garage1_001032#1
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\images\Garage1_001356.png,Garage1_001356,Garage1,1356,rgb,Garage1_001356#1,292.606201,409.267365,386.193359,692.396973,4.257812,4.257812,3-5,conf2,indoor_garage,Garage1,Garage1_001356#1
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\images\Garage1_002064.png,Garage1_002064,Garage1,2064,rgb,Garage1_002064#1,709.524536,415.402496,747.400085,504.546661,11.480469,11.480469,>5,conf1,indoor_garage,Garage1,Garage1_002064#1
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\images\Garage1_002064.png,Garage1_002064,Garage1,2064,rgb,Garage1_002064#2,900.055603,407.062897,951.046326,463.039337,,,>5,none,indoor_garage,Garage1,Garage1_002064#2
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\images\Garage1_002304.png,Garage1_002304,Garage1,2304,rgb,Garage1_002304#1,609.590393,409.117035,658.732056,565.478638,7.609375,7.609375,>5,conf1,indoor_garage,Garage1,Garage1_002304#1
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\images\Garage1_002340.png,Garage1_002340,Garage1,2340,rgb,Garage1_002340#1,550.535339,410.350952,590.714172,566.147888,7.742188,7.742188,>5,conf2,indoor_garage,Garage1,Garage1_002340#1
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\images\Garage1_002700.png,Garage1_002700,Garage1,2700,rgb,Garage1_002700#1,441.025818,405.936951,483.394226,530.816528,9.625000,9.625000,>5,conf1,indoor_garage,Garage1,Garage1_002700#1
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\images\Garage1_002700.png,Garage1_002700,Garage1,2700,rgb,Garage1_002700#2,545.456543,407.255310,561.567627,451.203461,18.515625,18.515625,>5,conf1,indoor_garage,Garage1,Garage1_002700#2
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\images\Garage1_003108.png,Garage1_003108,Garage1,3108,rgb,Garage1_003108#1,427.797363,407.970276,493.410736,632.065002,5.531250,5.531250,>5,conf2,indoor_garage,Garage1,Garage1_003108#1
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\images\Garage1_003108.png,Garage1_003108,Garage1,3108,rgb,Garage1_003108#2,507.112793,407.216034,533.120544,480.865997,,,>5,none,indoor_garage,Garage1,Garage1_003108#2
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\images\Garage1_003132.png,Garage1_003132,Garage1,3132,rgb,Garage1_003132#1,349.901886,412.048645,467.388428,644.280029,5.214844,5.214844,>5,conf2,indoor_garage,Garage1,Garage1_003132#1
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\images\Garage1_003132.png,Garage1_003132,Garage1,3132,rgb,Garage1_003132#2,510.108521,407.832550,537.410278,483.671173,,,>5,none,indoor_garage,Garage1,Garage1_003132#2
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\images\Garage2_000000.png,Garage2_000000,Garage2,0,rgb,Garage2_000000#1,0.283470,392.893799,154.966873,719.290466,2.099609,2.099609,<3,conf2,indoor_garage,Garage2,Garage2_000000#1
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\images\Garage2_000024.png,Garage2_000024,Garage2,24,rgb,Garage2_000024#1,119.541573,392.065063,260.358643,719.512329,2.394531,2.394531,<3,conf2,indoor_garage,Garage2,Garage2_000024#1
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\images\Garage2_000444.png,Garage2_000444,Garage2,444,rgb,Garage2_000444#1,735.409973,414.128479,822.966980,563.775024,17.515625,17.515625,>5,conf1,indoor_garage,Garage2,Garage2_000444#1
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\images\Garage2_000516.png,Garage2_000516,Garage2,516,rgb,Garage2_000516#1,608.335693,412.379822,684.478638,554.376038,12.335938,12.335938,>5,conf1,indoor_garage,Garage2,Garage2_000516#1
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\images\Garage2_001332.png,Garage2_001332,Garage2,1332,rgb,Garage2_001332#1,723.402832,398.416901,824.446289,697.408569,4.144531,4.144531,3-5,conf2,indoor_garage,Garage2,Garage2_001332#1
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\images\Garage2_001704.png,Garage2_001704,Garage2,1704,rgb,Garage2_001704#1,337.277100,404.827972,415.383850,639.500793,5.148438,5.148438,>5,conf2,indoor_garage,Garage2,Garage2_001704#1
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\images\Garage2_003504.png,Garage2_003504,Garage2,3504,rgb,Garage2_003504#1,534.018555,397.392822,634.525513,657.728516,4.882812,4.882812,3-5,conf2,indoor_garage,Garage2,Garage2_003504#1
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\images\Garage2_003840.png,Garage2_003840,Garage2,3840,rgb,Garage2_003840#1,370.381104,390.357239,493.980957,719.564575,3.386719,3.386719,3-5,conf2,indoor_garage,Garage2,Garage2_003840#1
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\images\Garage2_003864.png,Garage2_003864,Garage2,3864,rgb,Garage2_003864#1,417.221375,390.273376,579.244629,719.474670,3.025391,3.025391,3-5,conf2,indoor_garage,Garage2,Garage2_003864#1
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\images\Garage2_003948.png,Garage2_003948,Garage2,3948,rgb,Garage2_003948#1,569.930237,385.179291,913.691895,719.399170,1.497070,1.497070,<3,conf2,indoor_garage,Garage2,Garage2_003948#1
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\images\Garage3_000036.png,Garage3_000036,Garage3,36,rgb,Garage3_000036#1,0.000000,356.379028,52.312958,712.059326,,,<3,none,indoor_garage,Garage3,Garage3_000036#1
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\images\Garage3_000288.png,Garage3_000288,Garage3,288,rgb,Garage3_000288#1,528.797852,394.791138,621.622437,676.742615,4.562500,4.562500,3-5,conf2,indoor_garage,Garage3,Garage3_000288#1
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\images\Garage3_000288.png,Garage3_000288,Garage3,288,rgb,Garage3_000288#2,794.580322,405.892090,852.277222,623.183167,,,>5,none,indoor_garage,Garage3,Garage3_000288#2
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\images\Garage3_000540.png,Garage3_000540,Garage3,540,rgb,Garage3_000540#1,502.356537,405.265778,550.979126,539.213257,9.281250,9.281250,>5,conf1,indoor_garage,Garage3,Garage3_000540#1
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\images\Garage3_000540.png,Garage3_000540,Garage3,540,rgb,Garage3_000540#2,872.333332,406.333328,923.333332,463.333328,,,>5,none,indoor_garage,Garage3,Garage3_000540#2
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\images\Garage3_000948.png,Garage3_000948,Garage3,948,rgb,Garage3_000948#1,526.818970,401.515228,583.279541,591.687256,6.742188,6.742188,>5,conf2,indoor_garage,Garage3,Garage3_000948#1
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\images\Garage3_001272.png,Garage3_001272,Garage3,1272,rgb,Garage3_001272#1,593.108826,403.316345,707.987000,696.387817,4.449219,4.449219,3-5,conf2,indoor_garage,Garage3,Garage3_001272#1
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\images\Garage3_001320.png,Garage3_001320,Garage3,1320,rgb,Garage3_001320#1,664.324341,394.602631,816.492798,719.559937,3.294922,3.294922,3-5,conf2,indoor_garage,Garage3,Garage3_001320#1
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\images\Garage3_001356.png,Garage3_001356,Garage3,1356,rgb,Garage3_001356#1,757.539185,387.509125,959.319214,719.247314,2.541016,2.541016,<3,conf2,indoor_garage,Garage3,Garage3_001356#1
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\images\Garage3_001692.png,Garage3_001692,Garage3,1692,rgb,Garage3_001692#1,723.460999,389.259979,896.321411,719.422852,2.921875,2.921875,<3,conf2,indoor_garage,Garage3,Garage3_001692#1
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\images\Garage3_001692.png,Garage3_001692,Garage3,1692,rgb,Garage3_001692#2,424.421906,397.740784,509.630219,671.030273,4.753906,4.753906,3-5,conf2,indoor_garage,Garage3,Garage3_001692#2
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\images\Garage3_001752.png,Garage3_001752,Garage3,1752,rgb,Garage3_001752#1,669.531860,397.867126,783.771606,686.289307,4.244141,4.244141,3-5,conf2,indoor_garage,Garage3,Garage3_001752#1
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\images\Garage3_001752.png,Garage3_001752,Garage3,1752,rgb,Garage3_001752#2,454.205933,398.742188,527.455811,614.027100,5.890625,5.890625,>5,conf2,indoor_garage,Garage3,Garage3_001752#2
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\images\Garage3_001812.png,Garage3_001812,Garage3,1812,rgb,Garage3_001812#1,638.243774,400.623962,723.287476,623.345581,5.593750,5.593750,>5,conf2,indoor_garage,Garage3,Garage3_001812#1
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\images\Garage3_001812.png,Garage3_001812,Garage3,1812,rgb,Garage3_001812#2,473.318665,397.061005,536.167053,581.099609,6.980469,6.980469,>5,conf2,indoor_garage,Garage3,Garage3_001812#2
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\images\Garage3_002676.png,Garage3_002676,Garage3,2676,rgb,Garage3_002676#1,391.365845,403.362488,452.860901,572.092407,7.562500,7.562500,>5,conf2,indoor_garage,Garage3,Garage3_002676#1
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\images\Garage3_002676.png,Garage3_002676,Garage3,2676,rgb,Garage3_002676#2,710.928223,411.081299,747.947388,524.918823,,,>5,none,indoor_garage,Garage3,Garage3_002676#2
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\images\Garage3_002820.png,Garage3_002820,Garage3,2820,rgb,Garage3_002820#1,344.374054,399.513489,437.009216,682.561401,4.718750,4.718750,3-5,conf2,indoor_garage,Garage3,Garage3_002820#1
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\images\Garage3_002820.png,Garage3_002820,Garage3,2820,rgb,Garage3_002820#2,585.949402,411.889832,623.149841,534.118774,,,>5,none,indoor_garage,Garage3,Garage3_002820#2
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\images\Garage3_002868.png,Garage3_002868,Garage3,2868,rgb,Garage3_002868#1,317.084961,389.708405,433.710266,719.779053,3.753906,3.753906,3-5,conf2,indoor_garage,Garage3,Garage3_002868#1
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\images\Garage3_002868.png,Garage3_002868,Garage3,2868,rgb,Garage3_002868#2,483.945099,409.346008,561.707764,538.551453,9.652344,9.652344,>5,conf1,indoor_garage,Garage3,Garage3_002868#2
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\images\Garage4_000144.png,Garage4_000144,Garage4,144,rgb,Garage4_000144#1,664.510986,377.413452,786.564880,719.470703,2.365234,2.365234,<3,conf2,indoor_garage,Garage4,Garage4_000144#1
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\images\Garage4_000144.png,Garage4_000144,Garage4,144,rgb,Garage4_000144#2,172.794678,374.010864,331.797302,719.435303,2.048828,2.048828,<3,conf2,indoor_garage,Garage4,Garage4_000144#2
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\images\Garage4_000174.png,Garage4_000174,Garage4,174,rgb,Garage4_000174#1,308.382660,382.633911,477.427734,719.650513,2.748047,2.748047,<3,conf2,indoor_garage,Garage4,Garage4_000174#1
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\images\Garage4_000174.png,Garage4_000174,Garage4,174,rgb,Garage4_000174#2,574.504028,385.634857,728.788330,719.514038,3.359375,3.359375,3-5,conf2,indoor_garage,Garage4,Garage4_000174#2
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\images\Garage4_000384.png,Garage4_000384,Garage4,384,rgb,Garage4_000384#1,797.674438,402.572205,860.553955,652.652710,8.117188,8.117188,>5,conf1,indoor_garage,Garage4,Garage4_000384#1
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\images\Garage4_000384.png,Garage4_000384,Garage4,384,rgb,Garage4_000384#2,664.370056,403.197571,718.059692,555.891235,8.546875,8.546875,>5,conf1,indoor_garage,Garage4,Garage4_000384#2
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\images\Garage4_000384.png,Garage4_000384,Garage4,384,rgb,Garage4_000384#3,548.708313,409.595215,595.864380,512.458374,,,>5,none,indoor_garage,Garage4,Garage4_000384#3
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\images\Garage4_000426.png,Garage4_000426,Garage4,426,rgb,Garage4_000426#1,654.122681,410.440887,699.765381,537.366821,9.726562,9.726562,>5,conf1,indoor_garage,Garage4,Garage4_000426#1
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\images\Garage4_000426.png,Garage4_000426,Garage4,426,rgb,Garage4_000426#2,471.354309,403.745483,500.524200,510.259338,,,>5,none,indoor_garage,Garage4,Garage4_000426#2
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\images\Garage4_000588.png,Garage4_000588,Garage4,588,rgb,Garage4_000588#1,443.824097,405.593536,476.913635,524.451538,,,>5,none,indoor_garage,Garage4,Garage4_000588#1
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\images\Garage4_000642.png,Garage4_000642,Garage4,642,rgb,Garage4_000642#1,655.784546,409.790527,789.177612,638.142761,5.218750,5.218750,>5,conf2,indoor_garage,Garage4,Garage4_000642#1
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\images\Garage4_000642.png,Garage4_000642,Garage4,642,rgb,Garage4_000642#2,401.217407,405.431213,442.187805,543.345703,9.265625,9.265625,>5,conf1,indoor_garage,Garage4,Garage4_000642#2
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\images\Garage4_000642.png,Garage4_000642,Garage4,642,rgb,Garage4_000642#3,301.927734,405.037170,342.954346,448.609772,,,>5,none,indoor_garage,Garage4,Garage4_000642#3
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\images\Garage4_000690.png,Garage4_000690,Garage4,690,rgb,Garage4_000690#1,347.040344,403.748291,487.045990,665.203125,4.738281,4.738281,3-5,conf2,indoor_garage,Garage4,Garage4_000690#1
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\images\Garage4_000690.png,Garage4_000690,Garage4,690,rgb,Garage4_000690#2,434.371399,401.328461,469.804138,478.379791,,,>5,none,indoor_garage,Garage4,Garage4_000690#2
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\images\Garage4_000744.png,Garage4_000744,Garage4,744,rgb,Garage4_000744#1,361.034637,400.678284,437.355743,630.963257,5.691406,5.691406,>5,conf2,indoor_garage,Garage4,Garage4_000744#1
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\images\Garage4_000744.png,Garage4_000744,Garage4,744,rgb,Garage4_000744#2,535.476685,399.192017,610.988647,583.052063,7.175781,7.175781,>5,conf2,indoor_garage,Garage4,Garage4_000744#2
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\images\Garage4_000774.png,Garage4_000774,Garage4,774,rgb,Garage4_000774#1,329.932892,398.901245,425.306396,685.420593,4.593750,4.593750,3-5,conf2,indoor_garage,Garage4,Garage4_000774#1
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\images\Garage4_000774.png,Garage4_000774,Garage4,774,rgb,Garage4_000774#2,584.711975,397.409729,670.083801,624.116272,5.816406,5.816406,>5,conf2,indoor_garage,Garage4,Garage4_000774#2
