image_path,image_id,sequence,frame_id,viewer,human_name,bbox_x1,bbox_y1,bbox_x2,bbox_y2,depth_m,distance_m,distance_class_3,depth_source,scene_type,recording,worker_key,data_source
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\workzone_rgbd_dataset_wave2\images\3people-pave_000785.png,3people-pave_000785,3people-pave,000785,rgb,3people-pave_000785#1,495.306000,389.626648,553.598877,575.389343,6.304688,6.304688,>6,lidar_wave2,pavement,3people-pave,3people-pave_000785#1,workzone_wave2
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\workzone_rgbd_dataset_wave2\images\3people-pave_000785.png,3people-pave_000785,3people-pave,000785,rgb,3people-pave_000785#2,723.900146,379.540466,818.029541,602.252930,5.484375,5.484375,3-6,lidar_wave2,pavement,3people-pave,3people-pave_000785#2,workzone_wave2
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\workzone_rgbd_dataset_wave2\images\3people-pave_000798.png,3people-pave_000798,3people-pave,000798,rgb,3people-pave_000798#1,396.084503,397.227264,455.366364,560.684937,7.085938,7.085938,>6,lidar_wave2,pavement,3people-pave,3people-pave_000798#1,workzone_wave2
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\workzone_rgbd_dataset_wave2\images\3people-pave_000798.png,3people-pave_000798,3people-pave,000798,rgb,3people-pave_000798#2,551.757080,387.945923,592.656921,526.990540,8.789062,8.789062,>6,lidar_wave2,pavement,3people-pave,3people-pave_000798#2,workzone_wave2
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\workzone_rgbd_dataset_wave2\images\3people-pave_000798.png,3people-pave_000798,3people-pave,000798,rgb,3people-pave_000798#3,692.598206,382.742493,747.127380,565.297180,7.650391,7.650391,>6,lidar_wave2,pavement,3people-pave,3people-pave_000798#3,workzone_wave2
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\workzone_rgbd_dataset_wave2\images\3people-pave_000800.png,3people-pave_000800,3people-pave,000800,rgb,3people-pave_000800#1,379.550385,397.898254,446.129089,552.242493,7.195312,7.195312,>6,lidar_wave2,pavement,3people-pave,3people-pave_000800#1,workzone_wave2
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\workzone_rgbd_dataset_wave2\images\3people-pave_000800.png,3people-pave_000800,3people-pave,000800,rgb,3people-pave_000800#2,557.114929,388.920502,619.468933,531.902405,8.753906,8.753906,>6,lidar_wave2,pavement,3people-pave,3people-pave_000800#2,workzone_wave2
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\workzone_rgbd_dataset_wave2\images\3people-pave_000800.png,3people-pave_000800,3people-pave,000800,rgb,3people-pave_000800#3,703.080139,379.782166,748.634399,565.652222,6.730469,6.730469,>6,lidar_wave2,pavement,3people-pave,3people-pave_000800#3,workzone_wave2
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\workzone_rgbd_dataset_wave2\images\3people-pave_000813.png,3people-pave_000813,3people-pave,000813,rgb,3people-pave_000813#1,406.200195,397.788757,457.228394,534.138245,8.320312,8.320312,>6,lidar_wave2,pavement,3people-pave,3people-pave_000813#1,workzone_wave2
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\workzone_rgbd_dataset_wave2\images\3people-pave_000813.png,3people-pave_000813,3people-pave,000813,rgb,3people-pave_000813#2,572.795288,384.200592,630.476074,546.936462,7.896484,7.896484,>6,lidar_wave2,pavement,3people-pave,3people-pave_000813#2,workzone_wave2
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\workzone_rgbd_dataset_wave2\images\3people-pave_000813.png,3people-pave_000813,3people-pave,000813,rgb,3people-pave_000813#3,721.225769,386.802704,792.497559,580.846130,6.644531,6.644531,>6,lidar_wave2,pavement,3people-pave,3people-pave_000813#3,workzone_wave2
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\workzone_rgbd_dataset_wave2\images\3people-pave_000825.png,3people-pave_000825,3people-pave,000825,rgb,3people-pave_000825#1,434.670973,392.777503,490.653324,525.202917,8.886719,8.886719,>6,lidar_wave2,pavement,3people-pave,3people-pave_000825#1,workzone_wave2
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\workzone_rgbd_dataset_wave2\images\3people-pave_000825.png,3people-pave_000825,3people-pave,000825,rgb,3people-pave_000825#2,549.929932,379.408661,615.857300,562.564941,7.003906,7.003906,>6,lidar_wave2,pavement,3people-pave,3people-pave_000825#2,workzone_wave2
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\workzone_rgbd_dataset_wave2\images\3people-pave_000825.png,3people-pave_000825,3people-pave,000825,rgb,3people-pave_000825#3,721.249695,374.495270,802.951782,609.174133,5.523438,5.523438,3-6,lidar_wave2,pavement,3people-pave,3people-pave_000825#3,workzone_wave2
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\workzone_rgbd_dataset_wave2\images\3people-pave_000831.png,3people-pave_000831,3people-pave,000831,rgb,3people-pave_000831#1,439.024384,393.391437,492.450733,521.153491,,,>6,lidar_wave2,pavement,3people-pave,3people-pave_000831#1,workzone_wave2
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\workzone_rgbd_dataset_wave2\images\3people-pave_000831.png,3people-pave_000831,3people-pave,000831,rgb,3people-pave_000831#2,528.525574,377.155426,596.129944,568.021057,6.410156,6.410156,>6,lidar_wave2,pavement,3people-pave,3people-pave_000831#2,workzone_wave2
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\workzone_rgbd_dataset_wave2\images\3people-pave_000831.png,3people-pave_000831,3people-pave,000831,rgb,3people-pave_000831#3,699.340759,372.226410,803.498840,624.881836,4.980469,4.980469,3-6,lidar_wave2,pavement,3people-pave,3people-pave_000831#3,workzone_wave2
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\workzone_rgbd_dataset_wave2\images\3people-pave_000842.png,3people-pave_000842,3people-pave,000842,rgb,3people-pave_000842#1,406.274597,385.726432,454.233005,476.110158,,,>6,lidar_wave2,pavement,3people-pave,3people-pave_000842#1,workzone_wave2
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\workzone_rgbd_dataset_wave2\images\3people-pave_000842.png,3people-pave_000842,3people-pave,000842,rgb,3people-pave_000842#2,487.761017,371.913849,558.706665,589.319885,5.734375,5.734375,3-6,lidar_wave2,pavement,3people-pave,3people-pave_000842#2,workzone_wave2
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\workzone_rgbd_dataset_wave2\images\3people-pave_000842.png,3people-pave_000842,3people-pave,000842,rgb,3people-pave_000842#3,705.936096,360.960846,833.776123,710.799500,3.814453,3.814453,3-6,lidar_wave2,pavement,3people-pave,3people-pave_000842#3,workzone_wave2
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\workzone_rgbd_dataset_wave2\images\3people-pave_000858.png,3people-pave_000858,3people-pave,000858,rgb,3people-pave_000858#1,336.523927,391.408487,383.268113,455.560113,,,>6,lidar_wave2,pavement,3people-pave,3people-pave_000858#1,workzone_wave2
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\workzone_rgbd_dataset_wave2\images\3people-pave_000858.png,3people-pave_000858,3people-pave,000858,rgb,3people-pave_000858#2,394.565094,366.210419,501.755219,649.221436,4.335938,4.335938,3-6,lidar_wave2,pavement,3people-pave,3people-pave_000858#2,workzone_wave2
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\workzone_rgbd_dataset_wave2\images\3people-pave_000858.png,3people-pave_000858,3people-pave,000858,rgb,3people-pave_000858#3,654.936401,318.598846,863.444336,719.554565,2.359375,2.359375,<3,lidar_wave2,pavement,3people-pave,3people-pave_000858#3,workzone_wave2
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\workzone_rgbd_dataset_wave2\images\3people-pave_000863.png,3people-pave_000863,3people-pave,000863,rgb,3people-pave_000863#1,322.500000,394.949284,380.084973,450.354639,,,>6,lidar_wave2,pavement,3people-pave,3people-pave_000863#1,workzone_wave2
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\workzone_rgbd_dataset_wave2\images\3people-pave_000863.png,3people-pave_000863,3people-pave,000863,rgb,3people-pave_000863#2,377.988739,365.521729,479.648529,664.452942,4.167969,4.167969,3-6,lidar_wave2,pavement,3people-pave,3people-pave_000863#2,workzone_wave2
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\workzone_rgbd_dataset_wave2\images\3people-pave_000863.png,3people-pave_000863,3people-pave,000863,rgb,3people-pave_000863#3,594.472412,313.218201,851.406921,719.246155,1.890137,1.890137,<3,lidar_wave2,pavement,3people-pave,3people-pave_000863#3,workzone_wave2
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\workzone_rgbd_dataset_wave2\images\3people-pave_000879.png,3people-pave_000879,3people-pave,000879,rgb,3people-pave_000879#1,1.502335,219.457169,463.823273,719.982178,1.197266,1.197266,<3,lidar_wave2,pavement,3people-pave,3people-pave_000879#1,workzone_wave2
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\workzone_rgbd_dataset_wave2\images\3people-pave_000879.png,3people-pave_000879,3people-pave,000879,rgb,3people-pave_000879#2,438.011993,354.160126,569.396301,693.339478,3.710938,3.710938,3-6,lidar_wave2,pavement,3people-pave,3people-pave_000879#2,workzone_wave2
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\workzone_rgbd_dataset_wave2\images\3people-pave_000886.png,3people-pave_000886,3people-pave,000886,rgb,3people-pave_000886#1,143.806625,256.919617,386.750061,719.633423,1.380859,1.380859,<3,lidar_wave2,pavement,3people-pave,3people-pave_000886#1,workzone_wave2
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\workzone_rgbd_dataset_wave2\images\3people-pave_000886.png,3people-pave_000886,3people-pave,000886,rgb,3people-pave_000886#2,516.410522,350.628479,639.946472,694.835815,3.662109,3.662109,3-6,lidar_wave2,pavement,3people-pave,3people-pave_000886#2,workzone_wave2
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\workzone_rgbd_dataset_wave2\images\3people-pave_000897.png,3people-pave_000897,3people-pave,000897,rgb,3people-pave_000897#1,294.210754,323.802734,452.733307,719.325623,2.404297,2.404297,<3,lidar_wave2,pavement,3people-pave,3people-pave_000897#1,workzone_wave2
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\workzone_rgbd_dataset_wave2\images\3people-pave_000897.png,3people-pave_000897,3people-pave,000897,rgb,3people-pave_000897#2,650.308472,355.882141,792.651489,679.969849,3.925781,3.925781,3-6,lidar_wave2,pavement,3people-pave,3people-pave_000897#2,workzone_wave2
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\workzone_rgbd_dataset_wave2\images\3people-pave_000907.png,3people-pave_000907,3people-pave,000907,rgb,3people-pave_000907#1,389.902405,349.542480,531.985657,719.650818,3.332031,3.332031,3-6,lidar_wave2,pavement,3people-pave,3people-pave_000907#1,workzone_wave2
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\workzone_rgbd_dataset_wave2\images\3people-pave_000907.png,3people-pave_000907,3people-pave,000907,rgb,3people-pave_000907#2,734.901855,365.759766,845.219788,656.460815,4.253906,4.253906,3-6,lidar_wave2,pavement,3people-pave,3people-pave_000907#2,workzone_wave2
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\workzone_rgbd_dataset_wave2\images\3people-pave_000914.png,3people-pave_000914,3people-pave,000914,rgb,3people-pave_000914#1,444.514343,363.385437,551.083923,676.460876,4.031250,4.031250,3-6,lidar_wave2,pavement,3people-pave,3people-pave_000914#1,workzone_wave2
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\workzone_rgbd_dataset_wave2\images\3people-pave_000914.png,3people-pave_000914,3people-pave,000914,rgb,3people-pave_000914#2,762.863525,369.534668,861.318237,649.975769,4.578125,4.578125,3-6,lidar_wave2,pavement,3people-pave,3people-pave_000914#2,workzone_wave2
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\workzone_rgbd_dataset_wave2\images\3people-pave_000920.png,3people-pave_000920,3people-pave,000920,rgb,3people-pave_000920#1,479.230133,368.908325,588.631409,651.550293,4.531250,4.531250,3-6,lidar_wave2,pavement,3people-pave,3people-pave_000920#1,workzone_wave2
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\workzone_rgbd_dataset_wave2\images\3people-pave_000920.png,3people-pave_000920,3people-pave,000920,rgb,3people-pave_000920#2,777.999756,374.318115,869.076050,625.259644,4.855469,4.855469,3-6,lidar_wave2,pavement,3people-pave,3people-pave_000920#2,workzone_wave2
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\workzone_rgbd_dataset_wave2\images\3people-pave_000934.png,3people-pave_000934,3people-pave,000934,rgb,3people-pave_000934#1,457.164665,389.776020,510.248932,531.400909,9.070312,9.070312,>6,lidar_wave2,pavement,3people-pave,3people-pave_000934#1,workzone_wave2
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\workzone_rgbd_dataset_wave2\images\3people-pave_000934.png,3people-pave_000934,3people-pave,000934,rgb,3people-pave_000934#2,549.849609,376.666443,639.270264,601.217285,4.898438,4.898438,3-6,lidar_wave2,pavement,3people-pave,3people-pave_000934#2,workzone_wave2
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\workzone_rgbd_dataset_wave2\images\3people-pave_000934.png,3people-pave_000934,3people-pave,000934,rgb,3people-pave_000934#3,772.163086,379.202728,846.278137,594.944702,5.816406,5.816406,3-6,lidar_wave2,pavement,3people-pave,3people-pave_000934#3,workzone_wave2
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\workzone_rgbd_dataset_wave2\images\3people-pave_000947.png,3people-pave_000947,3people-pave,000947,rgb,3people-pave_000947#1,402.620728,404.217438,447.567261,532.810547,8.417969,8.417969,>6,lidar_wave2,pavement,3people-pave,3people-pave_000947#1,workzone_wave2
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\workzone_rgbd_dataset_wave2\images\3people-pave_000947.png,3people-pave_000947,3people-pave,000947,rgb,3people-pave_000947#2,577.020996,386.368195,650.443787,568.636658,6.781250,6.781250,>6,lidar_wave2,pavement,3people-pave,3people-pave_000947#2,workzone_wave2
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\workzone_rgbd_dataset_wave2\images\3people-pave_000947.png,3people-pave_000947,3people-pave,000947,rgb,3people-pave_000947#3,728.727356,382.360931,777.026245,572.731628,6.650391,6.650391,>6,lidar_wave2,pavement,3people-pave,3people-pave_000947#3,workzone_wave2
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\workzone_rgbd_dataset_wave2\images\3people-pave_000950.png,3people-pave_000950,3people-pave,000950,rgb,3people-pave_000950#1,366.852570,390.645909,431.803497,540.970459,,,>6,lidar_wave2,pavement,3people-pave,3people-pave_000950#1,workzone_wave2
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\workzone_rgbd_dataset_wave2\images\3people-pave_000950.png,3people-pave_000950,3people-pave,000950,rgb,3people-pave_000950#2,576.170166,382.294983,644.168701,556.877991,6.718750,6.718750,>6,lidar_wave2,pavement,3people-pave,3people-pave_000950#2,workzone_wave2
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\workzone_rgbd_dataset_wave2\images\3people-pave_000950.png,3people-pave_000950,3people-pave,000950,rgb,3people-pave_000950#3,709.912598,384.268433,769.307983,569.957886,6.675781,6.675781,>6,lidar_wave2,pavement,3people-pave,3people-pave_000950#3,workzone_wave2
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\workzone_rgbd_dataset_wave2\images\3people-pave_000968.png,3people-pave_000968,3people-pave,000968,rgb,3people-pave_000968#1,573.035400,382.993561,628.174866,551.497620,7.839844,7.839844,>6,lidar_wave2,pavement,3people-pave,3people-pave_000968#1,workzone_wave2
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\workzone_rgbd_dataset_wave2\images\3people-pave_000968.png,3people-pave_000968,3people-pave,000968,rgb,3people-pave_000968#2,617.514404,389.280487,666.245544,548.678894,8.679688,8.679688,>6,lidar_wave2,pavement,3people-pave,3people-pave_000968#2,workzone_wave2
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\workzone_rgbd_dataset_wave2\images\3people-pave_000972.png,3people-pave_000972,3people-pave,000972,rgb,3people-pave_000972#1,549.556091,382.151489,592.137451,549.130371,7.529297,7.529297,>6,lidar_wave2,pavement,3people-pave,3people-pave_000972#1,workzone_wave2
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\workzone_rgbd_dataset_wave2\images\3people-pave_000972.png,3people-pave_000972,3people-pave,000972,rgb,3people-pave_000972#2,620.580322,385.118439,680.727356,550.981873,6.916016,6.916016,>6,lidar_wave2,pavement,3people-pave,3people-pave_000972#2,workzone_wave2
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\workzone_rgbd_dataset_wave2\images\3people-pave_000980.png,3people-pave_000980,3people-pave,000980,rgb,3people-pave_000980#1,476.525757,383.515137,540.871765,544.045898,7.865234,7.865234,>6,lidar_wave2,pavement,3people-pave,3people-pave_000980#1,workzone_wave2
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\workzone_rgbd_dataset_wave2\images\3people-pave_000980.png,3people-pave_000980,3people-pave,000980,rgb,3people-pave_000980#2,650.874268,387.712280,732.904968,567.230347,7.183594,7.183594,>6,lidar_wave2,pavement,3people-pave,3people-pave_000980#2,workzone_wave2
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\workzone_rgbd_dataset_wave2\images\3people-pave_000995.png,3people-pave_000995,3people-pave,000995,rgb,3people-pave_000995#1,382.880096,383.850098,444.927246,531.991394,8.367188,8.367188,>6,lidar_wave2,pavement,3people-pave,3people-pave_000995#1,workzone_wave2
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\workzone_rgbd_dataset_wave2\images\3people-pave_000995.png,3people-pave_000995,3people-pave,000995,rgb,3people-pave_000995#2,747.449890,379.196503,842.152405,602.999329,5.781250,5.781250,3-6,lidar_wave2,pavement,3people-pave,3people-pave_000995#2,workzone_wave2
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\workzone_rgbd_dataset_wave2\images\3people-pave_001008.png,3people-pave_001008,3people-pave,001008,rgb,3people-pave_001008#1,301.453244,399.815258,364.240841,583.376568,4.816406,4.816406,3-6,lidar_wave2,pavement,3people-pave,3people-pave_001008#1,workzone_wave2
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\workzone_rgbd_dataset_wave2\images\3people-pave_001008.png,3people-pave_001008,3people-pave,001008,rgb,3people-pave_001008#2,378.472382,382.409180,445.173706,531.163025,8.195312,8.195312,>6,lidar_wave2,pavement,3people-pave,3people-pave_001008#2,workzone_wave2
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\workzone_rgbd_dataset_wave2\images\3people-pave_001008.png,3people-pave_001008,3people-pave,001008,rgb,3people-pave_001008#3,819.947632,373.538879,941.719543,673.538330,4.464844,4.464844,3-6,lidar_wave2,pavement,3people-pave,3people-pave_001008#3,workzone_wave2
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\workzone_rgbd_dataset_wave2\images\3people-pave_001012.png,3people-pave_001012,3people-pave,001012,rgb,3people-pave_001012#1,330.708374,389.137390,395.547028,585.676575,5.525391,5.525391,3-6,lidar_wave2,pavement,3people-pave,3people-pave_001012#1,workzone_wave2
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\workzone_rgbd_dataset_wave2\images\3people-pave_001012.png,3people-pave_001012,3people-pave,001012,rgb,3people-pave_001012#2,396.580353,384.851288,456.585297,531.973022,7.667969,7.667969,>6,lidar_wave2,pavement,3people-pave,3people-pave_001012#2,workzone_wave2
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\workzone_rgbd_dataset_wave2\images\3people-pave_001012.png,3people-pave_001012,3people-pave,001012,rgb,3people-pave_001012#3,840.607422,364.661713,959.365967,683.583557,4.074219,4.074219,3-6,lidar_wave2,pavement,3people-pave,3people-pave_001012#3,workzone_wave2
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\workzone_rgbd_dataset_wave2\images\3people-pave_001021.png,3people-pave_001021,3people-pave,001021,rgb,3people-pave_001021#1,397.597870,382.604340,490.403778,587.374695,5.744141,5.744141,3-6,lidar_wave2,pavement,3people-pave,3people-pave_001021#1,workzone_wave2
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\workzone_rgbd_dataset_wave2\images\3people-pave_001021.png,3people-pave_001021,3people-pave,001021,rgb,3people-pave_001021#2,852.370422,354.529266,959.351624,709.777039,3.474609,3.474609,3-6,lidar_wave2,pavement,3people-pave,3people-pave_001021#2,workzone_wave2
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\workzone_rgbd_dataset_wave2\images\3people-pave_001038.png,3people-pave_001038,3people-pave,001038,rgb,3people-pave_001038#1,523.420227,383.707947,597.674255,554.122192,7.232422,7.232422,>6,lidar_wave2,pavement,3people-pave,3people-pave_001038#1,workzone_wave2
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\workzone_rgbd_dataset_wave2\images\3people-pave_001038.png,3people-pave_001038,3people-pave,001038,rgb,3people-pave_001038#2,615.676636,397.170685,708.402344,593.188110,5.832031,5.832031,3-6,lidar_wave2,pavement,3people-pave,3people-pave_001038#2,workzone_wave2
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\workzone_rgbd_dataset_wave2\images\3people-pave_001044.png,3people-pave_001044,3people-pave,001044,rgb,3people-pave_001044#1,586.506592,383.079620,665.784485,562.990967,6.945312,6.945312,>6,lidar_wave2,pavement,3people-pave,3people-pave_001044#1,workzone_wave2
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\workzone_rgbd_dataset_wave2\images\3people-pave_001044.png,3people-pave_001044,3people-pave,001044,rgb,3people-pave_001044#2,710.064697,398.269592,777.929077,593.278198,5.773438,5.773438,3-6,lidar_wave2,pavement,3people-pave,3people-pave_001044#2,workzone_wave2
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\workzone_rgbd_dataset_wave2\images\3people-pave_001055.png,3people-pave_001055,3people-pave,001055,rgb,3people-pave_001055#1,710.440083,381.750576,793.950459,575.857540,6.236328,6.236328,>6,lidar_wave2,pavement,3people-pave,3people-pave_001055#1,workzone_wave2
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\workzone_rgbd_dataset_wave2\images\3people-pave_001055.png,3people-pave_001055,3people-pave,001055,rgb,3people-pave_001055#2,827.187988,398.991623,889.118397,600.063443,5.914062,5.914062,3-6,lidar_wave2,pavement,3people-pave,3people-pave_001055#2,workzone_wave2
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\workzone_rgbd_dataset_wave2\images\3people-pave_001055.png,3people-pave_001055,3people-pave,001055,rgb,3people-pave_001055#3,804.606079,277.633088,960.000000,720.000000,1.611328,1.611328,<3,lidar_wave2,pavement,3people-pave,3people-pave_001055#3,workzone_wave2
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\workzone_rgbd_dataset_wave2\images\3people-pave_001061.png,3people-pave_001061,3people-pave,001061,rgb,3people-pave_001061#1,560.701965,282.638428,735.780823,719.629028,1.764160,1.764160,<3,lidar_wave2,pavement,3people-pave,3people-pave_001061#1,workzone_wave2
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\workzone_rgbd_dataset_wave2\images\3people-pave_001061.png,3people-pave_001061,3people-pave,001061,rgb,3people-pave_001061#2,770.976624,383.186737,843.672424,577.479919,6.617188,6.617188,>6,lidar_wave2,pavement,3people-pave,3people-pave_001061#2,workzone_wave2
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\workzone_rgbd_dataset_wave2\images\3people-pave_001061.png,3people-pave_001061,3people-pave,001061,rgb,3people-pave_001061#3,864.279419,403.228088,947.235352,586.858582,,,>6,lidar_wave2,pavement,3people-pave,3people-pave_001061#3,workzone_wave2
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\workzone_rgbd_dataset_wave2\images\3people-pave_001070.png,3people-pave_001070,3people-pave,001070,rgb,3people-pave_001070#1,112.013397,290.263611,361.879974,719.535889,1.772461,1.772461,<3,lidar_wave2,pavement,3people-pave,3people-pave_001070#1,workzone_wave2
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\workzone_rgbd_dataset_wave2\images\3people-pave_001070.png,3people-pave_001070,3people-pave,001070,rgb,3people-pave_001070#2,806.691711,382.706177,884.239624,572.997437,7.083984,7.083984,>6,lidar_wave2,pavement,3people-pave,3people-pave_001070#2,workzone_wave2
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\workzone_rgbd_dataset_wave2\images\3people-pave_001070.png,3people-pave_001070,3people-pave,001070,rgb,3people-pave_001070#3,871.554260,402.890625,944.582397,573.444580,6.435547,6.435547,>6,lidar_wave2,pavement,3people-pave,3people-pave_001070#3,workzone_wave2
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\workzone_rgbd_dataset_wave2\images\3people-pave_001089.png,3people-pave_001089,3people-pave,001089,rgb,3people-pave_001089#1,773.116150,386.625458,838.238342,544.964050,7.582031,7.582031,>6,lidar_wave2,pavement,3people-pave,3people-pave_001089#1,workzone_wave2
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\workzone_rgbd_dataset_wave2\images\3people-pave_001089.png,3people-pave_001089,3people-pave,001089,rgb,3people-pave_001089#2,823.110962,405.424164,868.722351,542.709839,7.652344,7.652344,>6,lidar_wave2,pavement,3people-pave,3people-pave_001089#2,workzone_wave2
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\workzone_rgbd_dataset_wave2\images\3people-pave_001090.png,3people-pave_001090,3people-pave,001090,rgb,3people-pave_001090#1,772.071533,387.646729,838.117310,543.928894,7.468750,7.468750,>6,lidar_wave2,pavement,3people-pave,3people-pave_001090#1,workzone_wave2
